sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text	in_quote	text_marked	member	label	izvor_oznake
pol-750140-029	politika	750140	kolumna	pol-drustvo	pogledi	29	53	https://www.politika.rs/sr/clanak/750140/desmitovanje-bosne-i-hercegovine	Istup predsedavajućeg Vasilija Nebenzje u SB UN, na koju Šmita nije ni pozvao, i američko znakovito ćutanje, bili su poslednji ekser u njegovom kovčegu.		Istup predsedavajućeg Vasilija Nebenzje u SB UN, na koju Šmita nije ni pozvao, i američko znakovito ćutanje, bili su poslednji ekser u njegovom kovčegu.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
pol-750140-030	politika	750140	kolumna	pol-drustvo	pogledi	30	53	https://www.politika.rs/sr/clanak/750140/desmitovanje-bosne-i-hercegovine	Međutim, posramljeni Šmit ne samo da se nije odmah pokupio kući, niti je otišao do Nove godine, kako se predviđalo, nego i dalje sedi u Sarajevu.		Međutim, posramljeni Šmit ne samo da se nije odmah pokupio kući, niti je otišao do Nove godine, kako se predviđalo, nego i dalje sedi u Sarajevu.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
pol-750140-031	politika	750140	kolumna	pol-drustvo	pogledi	31	53	https://www.politika.rs/sr/clanak/750140/desmitovanje-bosne-i-hercegovine	Štaviše, dobija podršku iz domovine.		Štaviše, dobija podršku iz domovine.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
pol-750140-032	politika	750140	kolumna	pol-drustvo	pogledi	32	53	https://www.politika.rs/sr/clanak/750140/desmitovanje-bosne-i-hercegovine	Ambasador Granat veli da „Nemačka nije učestvovala u dogovoru SAD sa Srpskom i Dodikom i da očekuje promene pre oktobarskih izbora”, što će reći da je ne obavezuje da odustane od antisrpske agende.		Ambasador Granat veli da „Nemačka nije učestvovala u dogovoru SAD sa Srpskom i Dodikom i da očekuje promene pre oktobarskih izbora”, što će reći da je ne obavezuje da odustane od antisrpske agende.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
pol-750140-033	politika	750140	kolumna	pol-drustvo	pogledi	33	53	https://www.politika.rs/sr/clanak/750140/desmitovanje-bosne-i-hercegovine	Predsednik Austrije Van der Belen stigao je prošle nedelje u Sarajevo da, u odsustvu Željke Cvijanović, dvočlanom Predsedništvu BiH, Bećiroviću i Komšiću, podrži produžetak mandata OHR-a.		Predsednik Austrije Van der Belen stigao je prošle nedelje u Sarajevo da, u odsustvu Željke Cvijanović, dvočlanom Predsedništvu BiH, Bećiroviću i Komšiću, podrži produžetak mandata OHR-a.	../to_annotate_q.tsv	OBJ	saglasnost
pol-750140-034	politika	750140	kolumna	pol-drustvo	pogledi	34	53	https://www.politika.rs/sr/clanak/750140/desmitovanje-bosne-i-hercegovine	Datum Šmitovog odlaska pomeren je tek nakon oktobarskih izbora, jer očito još nije dogovoreno da li će dešmitizacija istovremeno biti i deohaerizacija.		Datum Šmitovog odlaska pomeren je tek nakon oktobarskih izbora, jer očito još nije dogovoreno da li će dešmitizacija istovremeno biti i deohaerizacija.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
pol-750140-035	politika	750140	kolumna	pol-drustvo	pogledi	35	53	https://www.politika.rs/sr/clanak/750140/desmitovanje-bosne-i-hercegovine	Loša vest za sve Srbe jeste i izborni poraz Viktora Orbana, sjajnog političara i još boljeg prijatelja, dok Ursula i Kaja u Briselu rastu od sreće.		Loša vest za sve Srbe jeste i izborni poraz Viktora Orbana, sjajnog političara i još boljeg prijatelja, dok Ursula i Kaja u Briselu rastu od sreće.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
pol-750140-036	politika	750140	kolumna	pol-drustvo	pogledi	36	53	https://www.politika.rs/sr/clanak/750140/desmitovanje-bosne-i-hercegovine	Bošnjačko Sarajevo posebno je nasekiralo to što Dodik 25. aprila opet putuje u SAD, i to na Svetski forum lidera i da primi priznanje „za liderstvo i borbu za suverenitet i demokratiju” Univerziteta Čad iz Čikaga, kao i gostovanje Trampa juniora kod Dodika juniora.		Bošnjačko Sarajevo posebno je nasekiralo to što Dodik 25. aprila opet putuje u SAD, i to na Svetski forum lidera i da primi priznanje „za liderstvo i borbu za suverenitet i demokratiju” Univerziteta Čad iz Čikaga, kao i gostovanje Trampa juniora kod Dodika juniora.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
pol-747221-022	politika	747221	kolumna	svet	pogledi	22	51	https://www.politika.rs/sr/clanak/747221/kako-su-nastali-petrodolari-i-rat-na-bliskom-istoku	Zemlje koje prodaju naftu (poput članica OPEK-a) ostvaruju velike dolarske viškove, koje zatim reinvestiraju u američke obveznice, akcije ili ih drže u bankama.		Zemlje koje prodaju naftu (poput članica OPEK-a) ostvaruju velike dolarske viškove, koje zatim reinvestiraju u američke obveznice, akcije ili ih drže u bankama.	../to_annotate_q.tsv	OBJ	saglasnost
pol-747221-023	politika	747221	kolumna	svet	pogledi	23	51	https://www.politika.rs/sr/clanak/747221/kako-su-nastali-petrodolari-i-rat-na-bliskom-istoku	Sistem petrodolara ojačao je ulogu američkog dolara kao glavne svetske rezervne valute i obezbedio SAD jeftino finansiranje njihovog budžetskog deficita.		Sistem petrodolara ojačao je ulogu američkog dolara kao glavne svetske rezervne valute i obezbedio SAD jeftino finansiranje njihovog budžetskog deficita.	../to_annotate_q.tsv	OBJ	Aleksa
pol-747221-024	politika	747221	kolumna	svet	pogledi	24	51	https://www.politika.rs/sr/clanak/747221/kako-su-nastali-petrodolari-i-rat-na-bliskom-istoku	Petrodolar, dakle, nije posebna valuta, već koncept koji povezuje tržište nafte s američkim dolarom.		Petrodolar, dakle, nije posebna valuta, već koncept koji povezuje tržište nafte s američkim dolarom.	../to_annotate_q.tsv	OBJ	Aleksa
pol-747221-025	politika	747221	kolumna	svet	pogledi	25	51	https://www.politika.rs/sr/clanak/747221/kako-su-nastali-petrodolari-i-rat-na-bliskom-istoku	Amerika se suočava s velikim izazovima u očuvanju sistema petrodolara, posebno nakon isteka pedesetogodišnjeg sporazuma sa Saudijskom Arabijom 2024, što omogućava prodaju nafte u drugim valutama.		Amerika se suočava s velikim izazovima u očuvanju sistema petrodolara, posebno nakon isteka pedesetogodišnjeg sporazuma sa Saudijskom Arabijom 2024, što omogućava prodaju nafte u drugim valutama.	../to_annotate_q.tsv	OBJ	Aleksa
pol-747221-026	politika	747221	kolumna	svet	pogledi	26	51	https://www.politika.rs/sr/clanak/747221/kako-su-nastali-petrodolari-i-rat-na-bliskom-istoku	Iako dolar ostaje dominantan, porast trgovine u juanima i rubljama, kao i širenje BRIKS-a, slabe ovaj sistem.		Iako dolar ostaje dominantan, porast trgovine u juanima i rubljama, kao i širenje BRIKS-a, slabe ovaj sistem.	../to_annotate_q.tsv	OBJ	Aleksa
pol-747221-027	politika	747221	kolumna	svet	pogledi	27	51	https://www.politika.rs/sr/clanak/747221/kako-su-nastali-petrodolari-i-rat-na-bliskom-istoku	SAD pokušavaju da održe hegemoniju kroz geopolitičke uticaje, ali je budućnost petrodolara pod velikim znakom pitanja.		SAD pokušavaju da održe hegemoniju kroz geopolitičke uticaje, ali je budućnost petrodolara pod velikim znakom pitanja.	../to_annotate_q.tsv	SUBJ	Aleksa
pol-747221-028	politika	747221	kolumna	svet	pogledi	28	51	https://www.politika.rs/sr/clanak/747221/kako-su-nastali-petrodolari-i-rat-na-bliskom-istoku	Danas se često govori o „kraju ere petrodolara” zbog sve češćih trgovinskih transakcija naftom u drugim valutama.		Danas se često govori o „kraju ere petrodolara” zbog sve češćih trgovinskih transakcija naftom u drugim valutama.	../to_annotate_q.tsv	OBJ	Aleksa
pol-747221-029	politika	747221	kolumna	svet	pogledi	29	51	https://www.politika.rs/sr/clanak/747221/kako-su-nastali-petrodolari-i-rat-na-bliskom-istoku	Zemlje poput Rusije i Saudijske Arabije aktivno traže alternativne mehanizme plaćanja, smanjujući zavisnost od dolara.		Zemlje poput Rusije i Saudijske Arabije aktivno traže alternativne mehanizme plaćanja, smanjujući zavisnost od dolara.	../to_annotate_q.tsv	OBJ	Aleksa
pol-749395-016	politika	749395	kolumna	pol-drustvo	pogledi	16	61	https://www.politika.rs/sr/clanak/749395/vidova-pravda	Tokom suđenja otkriveno je da je „Er Srbija” i formalno imala različit odnos kad je reč o osobama s posebnim potrebama kada lete za Njujork i kad lete na druge destinacije.		Tokom suđenja otkriveno je da je „Er Srbija” i formalno imala različit odnos kad je reč o osobama s posebnim potrebama kada lete za Njujork i kad lete na druge destinacije.	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
pol-749395-017	politika	749395	kolumna	pol-drustvo	pogledi	17	61	https://www.politika.rs/sr/clanak/749395/vidova-pravda	Dakle ljudska prava zavise od toga da li putujete na Menhetn ili idete u selo Seljani u Crnoj Gori.		Dakle ljudska prava zavise od toga da li putujete na Menhetn ili idete u selo Seljani u Crnoj Gori.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
pol-749395-018	politika	749395	kolumna	pol-drustvo	pogledi	18	61	https://www.politika.rs/sr/clanak/749395/vidova-pravda	Presuda je zato trebalo da bude presedan.		Presuda je zato trebalo da bude presedan.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
pol-749395-019	politika	749395	kolumna	pol-drustvo	pogledi	19	61	https://www.politika.rs/sr/clanak/749395/vidova-pravda	Profesor sam univerziteta, a i da to nisam – dovoljno sam imućan da do nekog srpskog sela na crnogorskoj obali dođem na nekoliko načina.		Profesor sam univerziteta, a i da to nisam – dovoljno sam imućan da do nekog srpskog sela na crnogorskoj obali dođem na nekoliko načina.	../to_annotate_q.tsv	SUBJ	usaglaseno
pol-749395-020	politika	749395	kolumna	pol-drustvo	pogledi	20	61	https://www.politika.rs/sr/clanak/749395/vidova-pravda	Živim u Beogradu, koji je prema deci s posebnim potrebama gostoljubiviji, bolji, solidarniji i čestitiji nego velika većina gradova Evropske unije.		Živim u Beogradu, koji je prema deci s posebnim potrebama gostoljubiviji, bolji, solidarniji i čestitiji nego velika većina gradova Evropske unije.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
pol-749395-021	politika	749395	kolumna	pol-drustvo	pogledi	21	61	https://www.politika.rs/sr/clanak/749395/vidova-pravda	No, zamislite mog kolegu koji predaje istoriju s nepunim fondom časova u, recimo, Plandištu.		No, zamislite mog kolegu koji predaje istoriju s nepunim fondom časova u, recimo, Plandištu.	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
pol-749395-022	politika	749395	kolumna	pol-drustvo	pogledi	22	61	https://www.politika.rs/sr/clanak/749395/vidova-pravda	Njegovo desetogodišnje dete je u to vreme učilo u redovnoj školi, bez asistenta, uz pratnju i pomoć majke koja je radi negovanja takvog učenika napustila posao i život upodobila jednom teškom stanju (a ne bolesti).		Njegovo desetogodišnje dete je u to vreme učilo u redovnoj školi, bez asistenta, uz pratnju i pomoć majke koja je radi negovanja takvog učenika napustila posao i život upodobila jednom teškom stanju (a ne bolesti).	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
pol-749395-023	politika	749395	kolumna	pol-drustvo	pogledi	23	61	https://www.politika.rs/sr/clanak/749395/vidova-pravda	Često su s tom porodicom – opterećenom detetom koje ne trpi socijalne kontakte, a ne druži se sa drugom decom – prijatelji i rođaci smanjili ili čak prekinuli veze i druženje.		Često su s tom porodicom – opterećenom detetom koje ne trpi socijalne kontakte, a ne druži se sa drugom decom – prijatelji i rođaci smanjili ili čak prekinuli veze i druženje.	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
pol-759678-000	politika	759678	kolumna	hronika	pogledi	0	54	https://www.politika.rs/sr/clanak/759678/ratni-zlocini-silovanjem-po-hrvatskom-modelu-2	U tekstu pod istim naslovom, objavljenom na ovim stranicama pre osam dana, napisao sam da su u poslednjih pola godine, po istom modelu, podignute i dve optužnice protiv dvojice pripadnika SVK, što je privuklo pažnju čitalaca uz molbu da i tim slučajevima posvetim jednu kolumnu, što i činim ovom prilikom.		U tekstu pod istim naslovom, objavljenom na ovim stranicama pre osam dana, napisao sam da su u poslednjih pola godine, po istom modelu, podignute i dve optužnice protiv dvojice pripadnika SVK, što je privuklo pažnju čitalaca uz molbu da i tim slučajevima posvetim jednu kolumnu, što i činim ovom prilikom.	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
pol-759678-001	politika	759678	kolumna	hronika	pogledi	1	54	https://www.politika.rs/sr/clanak/759678/ratni-zlocini-silovanjem-po-hrvatskom-modelu-2	Prvi (1970) se tereti da je u prvoj polovini 1992, u privremeno okupiranom selu na području Promine „s još šest naoružanih pripadnika iste srpske paravojne jedinice došao u kuću žrtve, tada maloletne ženske osobe, gde su je okrivljeni i ostali pripadnici srpske paravojne jedinice silovali”.		Prvi (1970) se tereti da je u prvoj polovini 1992, u privremeno okupiranom selu na području Promine „s još šest naoružanih pripadnika iste srpske paravojne jedinice došao u kuću žrtve, tada maloletne ženske osobe, gde su je okrivljeni i ostali pripadnici srpske paravojne jedinice silovali”.	../to_annotate_q.tsv	OBJ	saglasnost
pol-759678-002	politika	759678	kolumna	hronika	pogledi	2	54	https://www.politika.rs/sr/clanak/759678/ratni-zlocini-silovanjem-po-hrvatskom-modelu-2	Drugi (1967) se tereti da je tokom 1993, u privremeno okupiranim selima na području Promine „više puta silovao tada maloletnu žensku osobu te da je krajem 1993. zajedno s više naoružanih pripadnika srpskih paravojnih postrojbi fizički zlostavljao tri žrtve, pri čemu su dve žrtve silovali”.		Drugi (1967) se tereti da je tokom 1993, u privremeno okupiranim selima na području Promine „više puta silovao tada maloletnu žensku osobu te da je krajem 1993. zajedno s više naoružanih pripadnika srpskih paravojnih postrojbi fizički zlostavljao tri žrtve, pri čemu su dve žrtve silovali”.	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
pol-759678-003	politika	759678	kolumna	hronika	pogledi	3	54	https://www.politika.rs/sr/clanak/759678/ratni-zlocini-silovanjem-po-hrvatskom-modelu-2	Skoro svi hrvatski mediji propratili su podizanje ovih optužnica i otkrili imena optuženih, prvi se zove Nenad P., a drugi Željko C., oba iz Razvođa, ali ne i ime oštećene, iako je u pitanju ista osoba u oba slučaja, koja se, po saznanjima „Veritasa”, zove Željka I. iz Suknovaca.		Skoro svi hrvatski mediji propratili su podizanje ovih optužnica i otkrili imena optuženih, prvi se zove Nenad P., a drugi Željko C., oba iz Razvođa, ali ne i ime oštećene, iako je u pitanju ista osoba u oba slučaja, koja se, po saznanjima „Veritasa”, zove Željka I. iz Suknovaca.	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
pol-759678-004	politika	759678	kolumna	hronika	pogledi	4	54	https://www.politika.rs/sr/clanak/759678/ratni-zlocini-silovanjem-po-hrvatskom-modelu-2	„Kad su JNA i srpske paravojne jedinice okupirale sela u opštini Promina, većina građana hrvatske nacionalnosti je prognana.		„Kad su JNA i srpske paravojne jedinice okupirale sela u opštini Promina, većina građana hrvatske nacionalnosti je prognana.	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
pol-759678-005	politika	759678	kolumna	hronika	pogledi	5	54	https://www.politika.rs/sr/clanak/759678/ratni-zlocini-silovanjem-po-hrvatskom-modelu-2	Moja majka, braća i ja nismo išli nigde.	Y	„Moja majka, braća i ja nismo išli nigde.“	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
pol-759678-006	politika	759678	kolumna	hronika	pogledi	6	54	https://www.politika.rs/sr/clanak/759678/ratni-zlocini-silovanjem-po-hrvatskom-modelu-2	A čim su pripadnici JNA i srpskih paravojnih jedinica ušli u selo, počeli su pljačkati i paliti kuće te maltretirati preostalo malobrojno hrvatsko stanovništvo.	Y	„A čim su pripadnici JNA i srpskih paravojnih jedinica ušli u selo, počeli su pljačkati i paliti kuće te maltretirati preostalo malobrojno hrvatsko stanovništvo.“	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
pol-759678-007	politika	759678	kolumna	hronika	pogledi	7	54	https://www.politika.rs/sr/clanak/759678/ratni-zlocini-silovanjem-po-hrvatskom-modelu-2	Pripadnici srpskih paravojnih jedinica uhapsili su jednog od moje braće i zatvorili ga u kninskom zatvoru, tako da smo majka, drugi brat i ja u kući ostali sami.	Y	„Pripadnici srpskih paravojnih jedinica uhapsili su jednog od moje braće i zatvorili ga u kninskom zatvoru, tako da smo majka, drugi brat i ja u kući ostali sami.“	../to_annotate_q.tsv	OBJ	Dimitrije Stanišić
pol-756279-005	politika	756279	kolumna	pol-drustvo	pogledi	5	29	https://www.politika.rs/sr/clanak/756279/nekoliko-cinjenica-o-laznoj-studentskoj-listi	Svađa se 129 fantomskih „plenuma” pojedinačnih fakulteta.		Svađa se 129 fantomskih „plenuma” pojedinačnih fakulteta.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
pol-756279-006	politika	756279	kolumna	pol-drustvo	pogledi	6	29	https://www.politika.rs/sr/clanak/756279/nekoliko-cinjenica-o-laznoj-studentskoj-listi	Svi „plenumi” imaju oko 2.000 kandidata za lažnu Studentsku listu.		Svi „plenumi” imaju oko 2.000 kandidata za lažnu Studentsku listu.	../to_annotate_q.tsv	SUBJ	Dimitrije Stanišić
